type	latitude	longitude	altitude (m)	name	desc
T	45.691790000	3.168100000	389.9		
T	45.691710000	3.168180000	390.1		
T	45.691600000	3.168270000	390.2		
T	45.691530000	3.168340000	390.3		
T	45.691240000	3.168600000	390.5		
T	45.691090000	3.168740000	390.7		
T	45.690910000	3.168890000	391.1		
T	45.690450000	3.169310000	391.7		
T	45.690150000	3.169570000	392.1		
T	45.689950000	3.169790000	392.4		
T	45.689940000	3.169810000	392.4		
T	45.689380000	3.170290000	394.4		
T	45.688850000	3.170760000	395.9		
T	45.688530000	3.171060000	396.6		
T	45.688330000	3.171210000	397.4		
T	45.688190000	3.171320000	398.5		
T	45.687920000	3.171520000	400.2		
T	45.687880000	3.171560000	400.5		
T	45.687770000	3.171660000	401.0		
T	45.687610000	3.171830000	401.6		
T	45.687250000	3.172190000	402.8		
T	45.687180000	3.172240000	403.0		
T	45.686750000	3.172630000	404.6		
T	45.686460000	3.172900000	405.5		
T	45.686320000	3.173010000	406.1		
T	45.686300000	3.173020000	406.1		
T	45.686250000	3.173070000	406.3		
T	45.686110000	3.173190000	406.8		
T	45.685810000	3.173450000	408.1		
T	45.685730000	3.173500000	408.2		
T	45.685420000	3.173780000	408.5		
T	45.685110000	3.174030000	408.8		
T	45.685100000	3.174040000	408.8		
T	45.685060000	3.174070000	408.9		
T	45.684970000	3.174120000	408.9		
T	45.684720000	3.174260000	408.9		
T	45.684570000	3.174340000	408.8		
T	45.684550000	3.174350000	408.8		
T	45.684470000	3.174390000	408.7		
T	45.684410000	3.174420000	408.7		
T	45.684320000	3.174460000	408.6		
T	45.683540000	3.174760000	406.0		
T	45.683450000	3.174800000	405.5		
T	45.683360000	3.174840000	404.9		
T	45.683320000	3.174870000	404.5		
T	45.683260000	3.174900000	404.0		
T	45.682990000	3.174960000	401.8		
T	45.682940000	3.174970000	401.4		
T	45.682850000	3.174980000	400.7		
T	45.682660000	3.175000000	399.2		
T	45.682510000	3.175000000	398.1		
T	45.682400000	3.174980000	396.8		
T	45.682210000	3.174950000	394.4		
T	45.682090000	3.174910000	393.1		
T	45.681980000	3.174860000	392.1		
T	45.681680000	3.174720000	389.5		
T	45.681390000	3.174580000	388.0		
T	45.681250000	3.174530000	387.1		
T	45.681180000	3.174500000	386.6		
T	45.681050000	3.174480000	385.4		
T	45.680880000	3.174480000	383.5		
T	45.680820000	3.174490000	382.8		
T	45.680600000	3.174540000	381.3		
T	45.680350000	3.174620000	379.3		
T	45.680010000	3.174740000	376.2		
T	45.679130000	3.174860000	371.8		
T	45.677960000	3.174830000	367.0		
T	45.677270000	3.174660000	367.0		
T	45.676880000	3.174380000	369.3		
T	45.676850000	3.174320000	370.0		
T	45.676840000	3.174290000	370.4		
T	45.676730000	3.174140000	371.9		
T	45.676630000	3.174010000	372.9		
T	45.676460000	3.173830000	373.2		
T	45.676380000	3.173750000	373.2		
T	45.676330000	3.173700000	373.2		
T	45.675990000	3.173400000	371.8		
T	45.675750000	3.173210000	371.2		
T	45.675540000	3.173040000	371.3		
T	45.674690000	3.172460000	367.3		
T	45.674570000	3.172470000	365.6		
T	45.674510000	3.172440000	365.1		
T	45.674450000	3.172410000	364.6		
T	45.674420000	3.172400000	364.3		
T	45.674260000	3.172350000	362.6		
T	45.674250000	3.172350000	362.4		
T	45.674020000	3.172300000	361.1		
T	45.673710000	3.172240000	360.2		
T	45.673600000	3.172210000	359.9		
T	45.673460000	3.172160000	359.4		
T	45.673430000	3.172140000	359.3		
T	45.673280000	3.172090000	358.9		
T	45.673200000	3.172060000	358.7		
T	45.673100000	3.171980000	358.8		
T	45.673070000	3.171950000	358.8		
T	45.673060000	3.171940000	358.8		
T	45.673010000	3.171880000	358.9		
T	45.672900000	3.171750000	359.2		
T	45.672790000	3.171640000	359.4		
T	45.672720000	3.171580000	359.5		
T	45.672640000	3.171530000	359.6		
T	45.672610000	3.171510000	359.6		
T	45.672430000	3.171400000	359.5		
T	45.672100000	3.171200000	358.8		
T	45.671980000	3.171140000	358.5		
T	45.671810000	3.171070000	357.8		
T	45.671410000	3.170940000	356.7		
T	45.671310000	3.170940000	356.6		
T	45.670880000	3.171070000	355.8		
T	45.670790000	3.171100000	355.7		
T	45.670660000	3.171150000	355.8		
T	45.670320000	3.171210000	356.2		
T	45.670250000	3.171250000	356.2		
T	45.670210000	3.171260000	356.2		
T	45.670160000	3.171260000	356.3		
T	45.670110000	3.171240000	356.4		
T	45.670040000	3.171210000	356.5		
T	45.669930000	3.171140000	357.0		
T	45.669870000	3.171080000	357.4		
T	45.669800000	3.171010000	357.8		
T	45.669730000	3.170920000	358.2		
T	45.669480000	3.170650000	359.1		
T	45.669330000	3.170500000	359.4		
T	45.669220000	3.170380000	359.7		
T	45.669150000	3.170300000	359.8		
T	45.669090000	3.170240000	359.7		
T	45.668980000	3.170140000	359.7		
T	45.668880000	3.170040000	359.8		
T	45.668820000	3.169990000	359.8		
T	45.668600000	3.169760000	360.1		
T	45.668460000	3.169620000	360.2		
T	45.668350000	3.169500000	360.4		
T	45.668340000	3.169490000	360.4		
T	45.668250000	3.169400000	360.5		
T	45.667970000	3.169100000	360.7		
T	45.667880000	3.168970000	360.5		
T	45.667750000	3.168790000	360.2		
T	45.667490000	3.168500000	359.7		
T	45.667470000	3.168480000	359.8		
T	45.667070000	3.168090000	362.0		
T	45.666940000	3.167960000	362.7		
T	45.666660000	3.167650000	363.6		
T	45.666470000	3.167420000	364.6		
T	45.666210000	3.167140000	365.8		
T	45.665860000	3.166780000	366.5		
T	45.665720000	3.166640000	367.0		
T	45.665720000	3.166630000	367.0		
T	45.665670000	3.166580000	367.3		
T	45.665410000	3.166300000	368.3		
T	45.664700000	3.165580000	370.7		
T	45.664550000	3.165430000	371.6		
T	45.664540000	3.165410000	371.7		
T	45.664510000	3.165380000	371.8		
T	45.664450000	3.165320000	372.1		
T	45.664170000	3.165010000	373.0		
T	45.663960000	3.164800000	374.5		
T	45.663830000	3.164660000	375.2		
T	45.663810000	3.164650000	375.3		
T	45.663710000	3.164560000	375.7		
T	45.663690000	3.164540000	375.8		
T	45.663560000	3.164420000	376.2		
T	45.663420000	3.164300000	376.4		
T	45.663340000	3.164250000	376.6		
T	45.663210000	3.164170000	377.2		
T	45.663130000	3.164120000	377.8		
T	45.663120000	3.164110000	377.8		
T	45.662830000	3.163920000	379.9		
T	45.662330000	3.163600000	383.4		
T	45.662000000	3.163380000	385.4		
T	45.661740000	3.163210000	387.4		
T	45.661480000	3.163040000	388.8		
T	45.661280000	3.162920000	389.6		
T	45.661180000	3.162860000	390.0		
T	45.661070000	3.162840000	390.4		
T	45.660990000	3.162840000	390.8		
T	45.660890000	3.162850000	391.2		
T	45.660810000	3.162870000	391.5		
T	45.660740000	3.162890000	391.7		
T	45.660620000	3.162940000	392.0		
T	45.660450000	3.163020000	392.5		
T	45.660220000	3.163130000	393.2		
T	45.660010000	3.163220000	393.8		
T	45.659860000	3.163300000	393.5		
T	45.659830000	3.163310000	393.4		
T	45.659660000	3.163390000	392.7		
T	45.659440000	3.163490000	391.9		
T	45.659220000	3.163600000	390.9		
T	45.658980000	3.163710000	389.6		
T	45.658720000	3.163840000	388.4		
T	45.658560000	3.163910000	387.7		
T	45.658350000	3.164010000	386.9		
T	45.658170000	3.164100000	385.3		
T	45.658060000	3.164160000	384.4		
T	45.658000000	3.164200000	384.0		
T	45.657990000	3.164200000	383.9		
T	45.657940000	3.164240000	383.6		
T	45.657890000	3.164290000	383.3		
T	45.657840000	3.164350000	383.1		
T	45.657810000	3.164390000	383.0		
T	45.657770000	3.164450000	383.0		
T	45.657740000	3.164520000	383.0		
T	45.657690000	3.164650000	383.1		
T	45.657640000	3.164810000	383.4		
T	45.657590000	3.164980000	383.8		
T	45.657540000	3.165140000	384.1		
T	45.657500000	3.165250000	384.2		
T	45.657470000	3.165350000	384.3		
T	45.657430000	3.165420000	384.0		
T	45.657390000	3.165500000	383.8		
T	45.657340000	3.165580000	383.4		
T	45.657280000	3.165660000	382.8		
T	45.657240000	3.165720000	382.5		
T	45.657180000	3.165780000	381.8		
T	45.657090000	3.165870000	380.7		
T	45.656900000	3.166050000	378.1		
T	45.656680000	3.166250000	375.2		
T	45.656410000	3.166480000	374.6		
T	45.656380000	3.166510000	374.6		
T	45.656070000	3.166780000	374.4		
T	45.656040000	3.166800000	374.4		
T	45.655870000	3.166960000	374.2		
T	45.655820000	3.166980000	374.1		
T	45.655780000	3.167000000	374.0		
T	45.655700000	3.167060000	374.0		
T	45.655520000	3.167220000	374.0		
T	45.655280000	3.167420000	373.8		
T	45.655180000	3.167500000	373.6		
T	45.655000000	3.167630000	373.3		
T	45.654920000	3.167700000	373.3		
T	45.654720000	3.167850000	373.3		
T	45.654680000	3.167880000	373.3		
T	45.654380000	3.168120000	373.6		
T	45.654250000	3.168220000	373.7		
T	45.654230000	3.168230000	373.7		
T	45.654170000	3.168270000	373.8		
T	45.654160000	3.168280000	373.8		
T	45.654090000	3.168290000	373.6		
T	45.654010000	3.168300000	373.3		
T	45.653940000	3.168300000	373.1		
T	45.653840000	3.168290000	372.8		
T	45.653820000	3.168290000	372.7		
T	45.653790000	3.168280000	372.6		
T	45.653730000	3.168270000	372.4		
T	45.653650000	3.168240000	372.1		
T	45.653550000	3.168190000	371.8		
T	45.653540000	3.168180000	371.7		
T	45.653440000	3.168120000	371.5		
T	45.653400000	3.168090000	371.4		
T	45.653360000	3.168060000	371.4		
T	45.653260000	3.168000000	371.4		
T	45.653140000	3.167910000	371.5		
T	45.653090000	3.167870000	371.6		
T	45.653090000	3.167860000	371.6		
T	45.653010000	3.167800000	371.6		
T	45.653000000	3.167800000	371.6		
T	45.652870000	3.167700000	371.8		
T	45.652860000	3.167700000	371.8		
T	45.652740000	3.167600000	371.9		
T	45.652530000	3.167420000	372.0		
T	45.652460000	3.167370000	372.0		
T	45.652450000	3.167360000	371.9		
T	45.652380000	3.167300000	371.9		
T	45.652380000	3.167300000	371.9		
T	45.652360000	3.167400000	371.8		
T	45.652290000	3.167550000	371.7		
T	45.652220000	3.167720000	371.5		
T	45.652160000	3.167880000	371.3		
T	45.652040000	3.168140000	371.1		
T	45.651930000	3.168470000	370.8		
T	45.651860000	3.168740000	370.4		
T	45.651720000	3.169120000	370.0		
T	45.651630000	3.169380000	369.4		
T	45.651310000	3.170220000	366.9		
T	45.651210000	3.170440000	366.2		
T	45.651100000	3.170670000	365.5		
T	45.650970000	3.170900000	364.9		
T	45.650860000	3.171090000	364.4		
T	45.650710000	3.171320000	363.6		
T	45.650580000	3.171510000	362.8		
T	45.650390000	3.171750000	361.9		
T	45.650220000	3.171950000	361.4		
T	45.650030000	3.172150000	361.1		
T	45.649850000	3.172310000	360.6		
T	45.649810000	3.172350000	360.5		
T	45.649310000	3.172800000	359.3		
T	45.649250000	3.172860000	359.2		
T	45.648900000	3.173180000	358.7		
T	45.648400000	3.173640000	357.7		
T	45.647970000	3.174020000	357.3		
T	45.647610000	3.174350000	356.8		
T	45.647300000	3.174630000	357.3		
T	45.647270000	3.174660000	357.3		
T	45.647230000	3.174680000	357.5		
T	45.647000000	3.174890000	358.0		
T	45.646640000	3.175210000	358.6		
T	45.646290000	3.175520000	359.5		
T	45.645640000	3.176100000	362.6		
T	45.645580000	3.176110000	362.8		
T	45.645550000	3.176130000	362.9		
T	45.645470000	3.176200000	363.1		
T	45.645340000	3.176310000	363.4		
T	45.644680000	3.176890000	364.0		
T	45.644510000	3.177050000	364.0		
T	45.644160000	3.177380000	364.0		
T	45.643980000	3.177510000	363.7		
T	45.643880000	3.177610000	363.3		
T	45.643680000	3.177770000	362.4		
T	45.642980000	3.178380000	362.0		
T	45.642770000	3.178570000	362.9		
T	45.642610000	3.178710000	363.5		
T	45.642460000	3.178840000	363.9		
T	45.642400000	3.178910000	363.9		
T	45.642300000	3.179050000	363.8		
T	45.641850000	3.179440000	363.9		
T	45.641370000	3.179880000	364.1		
T	45.640550000	3.180600000	365.1		
T	45.640010000	3.181090000	367.3		
T	45.639200000	3.181810000	370.5		
T	45.639190000	3.181820000	370.5		
T	45.638300000	3.182610000	371.9		
T	45.637740000	3.183120000	373.7		
T	45.637370000	3.183450000	375.4		
T	45.637100000	3.183700000	376.4		
T	45.637050000	3.183750000	376.7		
T	45.636950000	3.183840000	377.2		
T	45.636750000	3.184060000	378.4		
T	45.636490000	3.184280000	379.6		
T	45.635990000	3.184720000	381.4		
T	45.635950000	3.184760000	381.6		
T	45.635560000	3.185090000	382.7		
T	45.635440000	3.185190000	383.2		
T	45.635330000	3.185290000	383.6		
T	45.635200000	3.185410000	384.3		
T	45.635000000	3.185580000	385.4		
T	45.634980000	3.185590000	385.5		
T	45.634730000	3.185820000	386.6		
T	45.634410000	3.186110000	387.7		
T	45.634370000	3.186140000	387.8		
T	45.633730000	3.186710000	389.1		
T	45.633660000	3.186760000	389.1		
T	45.633640000	3.186780000	389.2		
T	45.633520000	3.186890000	389.4		
T	45.633040000	3.187320000	391.0		
T	45.632940000	3.187420000	391.3		
T	45.632530000	3.187780000	392.6		
T	45.632330000	3.187950000	393.6		
T	45.632010000	3.188230000	395.4		
T	45.631700000	3.188500000	397.5		
T	45.631570000	3.188610000	398.0		
T	45.630940000	3.189190000	400.9		
T	45.630920000	3.189210000	401.0		
T	45.630870000	3.189250000	401.2		
T	45.630620000	3.189460000	403.0		
T	45.630480000	3.189580000	404.2		
T	45.629560000	3.190410000	416.0		
T	45.629450000	3.190510000	417.4		
T	45.629180000	3.190770000	420.7		
T	45.629000000	3.190870000	421.0		
T	45.628930000	3.190910000	421.0		
T	45.628880000	3.190970000	421.1		
T	45.628780000	3.191030000	421.1		
T	45.628690000	3.191110000	421.2		
T	45.628680000	3.191110000	421.2		
T	45.628330000	3.191420000	421.7		
T	45.628290000	3.191470000	421.7		
T	45.628120000	3.191600000	421.8		
T	45.628060000	3.191670000	422.0		
T	45.627870000	3.191830000	422.5		
T	45.627700000	3.191960000	423.0		
T	45.627580000	3.192060000	423.4		
T	45.627440000	3.192210000	423.8		
T	45.627010000	3.192480000	423.8		
T	45.626910000	3.192560000	423.8		
T	45.626800000	3.192620000	423.9		
T	45.625830000	3.193300000	427.8		
T	45.625410000	3.193590000	429.1		
T	45.625060000	3.193840000	430.4		
T	45.624870000	3.193970000	431.1		
T	45.624860000	3.193980000	431.2		
T	45.624710000	3.194080000	431.7		
T	45.624660000	3.194110000	431.8		
T	45.624500000	3.194210000	432.2		
T	45.624360000	3.194290000	432.7		
T	45.624260000	3.194340000	433.0		
T	45.624130000	3.194420000	433.5		
T	45.623930000	3.194510000	433.8		
T	45.623670000	3.194640000	434.2		
T	45.623500000	3.194710000	434.2		
T	45.623440000	3.194750000	434.3		
T	45.623380000	3.194770000	434.3		
T	45.623170000	3.194890000	435.2		
T	45.623130000	3.194910000	435.4		
T	45.622960000	3.195000000	436.3		
T	45.622950000	3.195000000	436.4		
T	45.622820000	3.195080000	437.1		
T	45.622700000	3.195170000	437.8		
T	45.622590000	3.195270000	438.4		
T	45.622500000	3.195360000	438.9		
T	45.622310000	3.195570000	439.9		
T	45.622080000	3.195840000	441.0		
T	45.621670000	3.196310000	443.1		
T	45.621470000	3.196540000	443.5		
T	45.621000000	3.197080000	442.9		
T	45.620900000	3.197200000	442.5		
T	45.620790000	3.197300000	442.2		
T	45.620680000	3.197400000	442.1		
T	45.620610000	3.197450000	442.1		
T	45.620520000	3.197510000	442.0		
T	45.620440000	3.197560000	441.9		
T	45.620310000	3.197630000	441.8		
T	45.620190000	3.197670000	441.8		
T	45.619800000	3.197820000	441.7		
T	45.619350000	3.197970000	441.9		
T	45.618870000	3.198140000	442.4		
T	45.618580000	3.198240000	442.7		
T	45.618400000	3.198310000	442.9		
T	45.618300000	3.198340000	442.9		
T	45.618260000	3.198360000	442.8		
T	45.618250000	3.198360000	442.7		
T	45.618140000	3.198400000	442.4		
T	45.617850000	3.198500000	441.6		
T	45.617700000	3.198540000	441.2		
T	45.617580000	3.198590000	440.9		
T	45.617430000	3.198640000	440.1		
T	45.617240000	3.198700000	438.6		
T	45.617070000	3.198760000	437.1		
T	45.616940000	3.198810000	436.0		
T	45.616860000	3.198840000	435.3		
T	45.616800000	3.198880000	434.8		
T	45.616730000	3.198920000	434.1		
T	45.616670000	3.198960000	433.5		
T	45.616600000	3.199020000	432.9		
T	45.616550000	3.199070000	432.4		
T	45.616490000	3.199140000	431.8		
T	45.616440000	3.199200000	431.3		
T	45.616380000	3.199280000	430.8		
T	45.616340000	3.199350000	430.5		
T	45.616280000	3.199440000	429.9		
T	45.616240000	3.199510000	429.5		
T	45.616240000	3.199530000	429.5		
T	45.616210000	3.199580000	429.2		
T	45.616180000	3.199670000	428.8		
T	45.616140000	3.199770000	428.3		
T	45.616110000	3.199860000	427.9		
T	45.616090000	3.199930000	427.6		
T	45.616070000	3.200020000	427.2		
T	45.616030000	3.200150000	426.2		
T	45.616000000	3.200310000	425.3		
T	45.615970000	3.200460000	424.4		
T	45.615950000	3.200580000	423.7		
T	45.615930000	3.200670000	423.2		
T	45.615920000	3.200740000	422.9		
T	45.615910000	3.200790000	422.6		
T	45.615880000	3.200910000	421.5		
T	45.615870000	3.200940000	421.2		
T	45.615850000	3.201000000	420.5		
T	45.615820000	3.201080000	419.6		
T	45.615790000	3.201130000	419.2		
T	45.615780000	3.201140000	419.1		
T	45.615750000	3.201190000	418.6		
T	45.615700000	3.201270000	417.9		
T	45.615660000	3.201320000	417.5		
T	45.615610000	3.201370000	417.1		
T	45.615540000	3.201440000	416.6		
T	45.615460000	3.201510000	416.1		
T	45.615360000	3.201590000	415.7		
T	45.615210000	3.201720000	414.8		
T	45.615170000	3.201760000	414.3		
T	45.615060000	3.201840000	413.3		
T	45.614960000	3.201930000	412.1		
T	45.614920000	3.201970000	411.8		
T	45.614790000	3.202120000	410.3		
T	45.614730000	3.202170000	410.0		
T	45.614670000	3.202250000	409.2		
T	45.614540000	3.202440000	407.2		
T	45.614310000	3.202760000	405.1		
T	45.614280000	3.202810000	404.7		
T	45.614250000	3.202850000	404.4		
T	45.614220000	3.202900000	403.9		
T	45.614170000	3.202970000	403.3		
T	45.614120000	3.203040000	402.5		
T	45.613970000	3.203230000	400.1		
T	45.613920000	3.203290000	399.3		
T	45.613720000	3.203520000	397.1		
T	45.613720000	3.203520000	397.1		
T	45.613700000	3.203490000	397.3		
T	45.613650000	3.203440000	397.6		
T	45.613610000	3.203420000	397.7		
T	45.613560000	3.203410000	397.7		
T	45.613510000	3.203400000	397.7		
T	45.613420000	3.203430000	397.3		
T	45.613230000	3.203440000	395.9		
T	45.613110000	3.203450000	394.4		
T	45.613030000	3.203440000	393.6		
T	45.612950000	3.203430000	392.7		
T	45.612880000	3.203420000	391.9		
T	45.612810000	3.203400000	391.3		
T	45.612760000	3.203380000	390.8		
T	45.612710000	3.203360000	390.3		
T	45.612660000	3.203330000	390.0		
T	45.612610000	3.203300000	389.8		
T	45.612540000	3.203250000	389.6		
T	45.612480000	3.203190000	389.7		
T	45.612100000	3.202830000	389.6		
T	45.612020000	3.202770000	389.3		
T	45.611970000	3.202730000	389.0		
T	45.611900000	3.202690000	388.5		
T	45.611830000	3.202670000	387.8		
T	45.611790000	3.202660000	387.3		
T	45.611500000	3.202620000	383.8		
T	45.611250000	3.202580000	380.9		
T	45.611060000	3.202560000	378.5		
T	45.610900000	3.202530000	376.7		
T	45.610730000	3.202490000	375.2		
T	45.610490000	3.202420000	374.1		
T	45.610460000	3.202400000	374.2		
T	45.610380000	3.202370000	373.8		
T	45.610330000	3.202350000	373.5		
T	45.610300000	3.202350000	373.1		
T	45.610270000	3.202340000	372.9		
T	45.610240000	3.202340000	372.5		
T	45.610220000	3.202350000	372.1		
T	45.610160000	3.202400000	370.8		
T	45.610160000	3.202400000	370.8		
T	45.610030000	3.202270000	370.6		
T	45.609810000	3.202030000	371.0		
T	45.609100000	3.201250000	369.6		
T	45.608290000	3.200380000	370.6		
T	45.607630000	3.199660000	370.7		
T	45.607570000	3.199570000	370.4		
T	45.607460000	3.199380000	370.0		
T	45.607460000	3.199370000	370.0		
T	45.607350000	3.199180000	369.9		
T	45.607250000	3.199000000	370.3		
T	45.607220000	3.198940000	370.4		
T	45.607170000	3.198860000	370.5		
T	45.607070000	3.198700000	370.7		
T	45.607000000	3.198580000	370.8		
T	45.606820000	3.198270000	371.0		
T	45.606810000	3.198260000	371.0		
T	45.606600000	3.197880000	371.4		
T	45.606450000	3.197610000	372.1		
T	45.606250000	3.197280000	374.4		
T	45.606190000	3.197210000	374.8		
T	45.606160000	3.197160000	375.2		
T	45.606090000	3.197080000	375.5		
T	45.606010000	3.197000000	375.6		
T	45.605990000	3.196980000	375.6		
T	45.605990000	3.196980000	375.6		
T	45.605910000	3.196980000	374.8		
T	45.605820000	3.196980000	373.9		
T	45.605620000	3.196950000	373.0		
T	45.605350000	3.196920000	371.6		
T	45.604990000	3.196860000	369.5		
